User Id,Pl Name,Total Order,% orders flagged fraud,% orders flagged fraud Smp Spay,% payment failed PLB/PB,% failed significant PB PLB,% failed high PB PLB,% failed Smp Spay,% failed significant Smp Spay,% failed high Smp Spay,% dispute PB PLB,% dispute Smp Spay,% dispute fraudulent,% dispute product not received
247013,Printbase,40,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.47500000000000000000,0.0,0.45000000000000000000,0.00000000000000000000
11220701,Plusbase,34,1.00000000000000000000,0.0,1.8235294117647059,0.97058823529411764706,0.76470588235294117647,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9143827,China,34,0.79411764705882352941,0.78125000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.12500000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
11213839,Plusbase,33,0.42424242424242424242,0.0,0.15151515151515151515,0.00000000000000000000,0.06060606060606060606,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11211872,Plusbase,30,0.36666666666666666667,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
252911,Printbase,24,1.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.08333333333333333333,0.0,0.08333333333333333333,0.00000000000000000000
9160322,Plusbase,24,0.66666666666666666667,0.0,1.9583333333333333,1.2083333333333333,0.45833333333333333333,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9146872,Plusbase,21,0.61904761904761904762,0.0,6.7619047619047619,2.8571428571428571,2.0000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9123006,Platform,21,0.14285714285714285714,0.14285714285714285714,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.04761904761904761905,0.04761904761904761905,0.00000000000000000000
249489,Printbase,20,0.45000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11211609,Plusbase,20,0.40000000000000000000,0.0,1.4500000000000000,0.60000000000000000000,0.45000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148408,Printbase,19,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
10067996,Plusbase,19,0.73684210526315789474,0.0,15.4736842105263158,12.7894736842105263,0.84210526315789473684,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9150986,Printbase,19,0.47368421052631578947,0.0,1.1052631578947368,0.36842105263157894737,0.05263157894736842105,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9131526,China,18,0.72222222222222222222,0.80000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,4.0000000000000000,2.4000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
9148151,Plusbase,15,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
